,"Cluster 491Rv0667, rpoB, DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)_4","Cluster 491Rv0667, rpoB, DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)_3","Cluster 491Rv0667, rpoB, DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)_10","Cluster 415Rv0668, rpoC, DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)_6","Cluster 1206Rv2721c, Rv2721c, POSSIBLE CONSERVED TRANSMEMBRANE ALANINE AND GLYCINE RICH PROTEIN_2","Cluster 1237Rv1877, Rv1877, EmrB/QacA family drug resistance transporter_5","Cluster 5025Rv1597, Rv1597, Methyltransferase_1","Cluster 4237Rv3516, echA19, Enoyl-CoA hydratase (EC 4.2.1.17)_2","Cluster 3554Rv1543, Rv1543, Oxidoreductase, short-chain dehydrogenase/reductase family_4","Cluster 1068Rv1633, uvrB, Excinuclease ABC subunit B_2","Cluster 3865Rv1244, lpqZ, Glycine betaine/L-proline transport substrate-binding protein ProX (TC 3.A.1.12.1)_1","Cluster 3598Rv3124, moaR1, transcriptional regulator, AfsR/DnrI/RedD family_1","Cluster 2754Rv1526c, Rv1526c, Uncharacterized protein Rv1526c/MT1577_1","Cluster 2117Rv2680, Rv2680, Uncharacterized protein Q1 colocalized with Q_8","Cluster 1396Rv0669c, Rv0669c, Alkaline ceramidase_2","Cluster 4738Rv1484, inhA, Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)_1","Cluster 3554Rv1543, Rv1543, Oxidoreductase, short-chain dehydrogenase/reductase family_2","Cluster 2178Rv0016c, pbpA, Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)_3","Cluster 577Rv1683, Rv1683, Polyhydroxyalkanoic acid synthase_3","Cluster 3137Rv2786c, ribF, FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26)_1","Cluster 3137Rv2786c, ribF, FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26)_3","Cluster 5389Rv2301, cut2, serine esterase, cutinase family_2","Cluster 462Rv3447c, eccC4, FtsK/SpoIIIE family protein EccC4, component of Type VII secretion system ESX-4_7","Cluster 3881Rv3312c, Rv3312c, Hydrolase, alpha/beta hydrolase fold family_2","Cluster 7518Rv3017c, esxQ, ESAT-6-like protein EsxH, 10 kDa antigen CFP7_3","Cluster 1039Rv1563c, treY, Malto-oligosyltrehalose synthase (EC 5.4.99.15)_1","Cluster 2401Rv0473, Rv0473, putative membrane protein_3","Cluster 2804Rv0867c, rpfA, Resuscitation-promoting factor RpfA_1","Cluster 3178Rv2777c, Rv2777c, FF domain protein_2","Cluster 529Rv0386, Rv0386, Cyclase homology domain / Predicted ATPase / Transcriptional regulator, LuxR family_5","Cluster 3865Rv1244, lpqZ, Glycine betaine/L-proline transport substrate-binding protein ProX (TC 3.A.1.12.1)_3","Cluster 4287Rv2198c, mmpS3, Putative membrane protein MmpS3_3","Cluster 3178Rv2777c, Rv2777c, FF domain protein_7","Cluster 5862Rv3055, Rv3055, Transcriptional regulator, AcrR family_2","Cluster 5389Rv2301, cut2, serine esterase, cutinase family_4","Cluster 3041Rv1697, Rv1697, FIG005773: conserved membrane protein ML1361_2","Cluster 5665Rv0956, purN, Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2)_4","Cluster 3735Rv1985c, Rv1985c, Transcriptional regulator, LysR family_2","Cluster 3041Rv1697, Rv1697, FIG005773: conserved membrane protein ML1361_1","Cluster 4287Rv2198c, mmpS3, Putative membrane protein MmpS3_2","Cluster 619Rv1664, pks9, Polyketide synthase_3","Cluster 3849Rv0265c, Rv0265c, ABC transporter, periplasmic iron-transport lipoprotein_1","Cluster 5187Rv3631, Rv3631, Polyprenyl-phospho-N-acetylgalactosaminyl synthase PpgS_2","Cluster 2940Rv2265, Rv2265, Uncharacterized protein Rv2265/MT2327_3","Cluster 3234Rv2164c, Rv2164c, Cell division protein FtsL / proline rich membrane protein_2","Cluster 2932Rv0391, metZ, O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) / O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)_2","Cluster 5385Rv0481c, Rv0481c, Aliphatic amidase AmiE (EC 3.5.1.4)_1","Cluster 3386Rv3041c, Rv3041c, ABC transporter, ATP-binding protein_2","Cluster 3448Rv3468c, Rv3468c, UDP-glucose 4-epimerase (EC 5.1.3.2)_4","Cluster 2178Rv0016c, pbpA, Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)_2","Cluster 809Rv0584, Rv0584, Alpha-1,2-mannosidase_4","Cluster 5862Rv3055, Rv3055, Transcriptional regulator, AcrR family_4","Cluster 5659Rv0475, hbhA, Iron-regulated heparin binding hemagglutinin HbhA (Adhesin)_3","Cluster 2697Rv3074, Rv3074, CONSERVED 13E12 REPEAT FAMILY PROTEIN_3","Cluster 6484Rv3315c, cdd, Cytidine deaminase (EC 3.5.4.5)_1","Cluster 969Rv2614c, thrS, Threonyl-tRNA synthetase (EC 6.1.1.3)_2","Cluster 573Rv3239c, Rv3239c, EmrB/QacA family drug resistance transporter_1","Cluster 3386Rv3041c, Rv3041c, ABC transporter, ATP-binding protein_4","Cluster 4778Rv0695, Rv0695, Cyclic amid hydrolase in mycofactocin cluster_1","Cluster 5665Rv0956, purN, Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2)_2","Cluster 7026Rv2704, Rv2704, RidA/YER057c/UK114 superfamily, group 6_2","Cluster 4716Rv1433, Rv1433, putative lipoprotein_3","Cluster 5208Rv0674, Rv0674, Transcriptional regulator, PaaX family_2","Cluster 354Rv0405, pks6, Polyketide synthase_4","Cluster 2333Rv1477, ripA, NLP/P60 family protein_3","Cluster 1206Rv2721c, Rv2721c, POSSIBLE CONSERVED TRANSMEMBRANE ALANINE AND GLYCINE RICH PROTEIN_4","Cluster 920Rv2823c, Rv2823c, CRISPR-associated protein, Csm1 family_4","Cluster 1258Rv1402, priA, Helicase PriA essential for oriC/DnaA-independent DNA replication_1","Cluster 1428Rv3871, eccCb1, FtsK/SpoIIIE family protein EccCb1, component of Type VII secretion system ESX-1_1","Cluster 4913Rv1339, Rv1339, Metal-dependent hydrolases of the beta-lactamase superfamily III_1","Cluster 2940Rv2265, Rv2265, Uncharacterized protein Rv2265/MT2327_1","Cluster 3970Rv3701c, Rv3701c, L-histidine N(alpha)-methyltransferase (EC 2.1.1.44)_3","Cluster 995Rv2191, Rv2191, DNA polymerase III epsilon subunit (EC 2.7.7.7)_1","Cluster 2980Rv2780, ald, Alanine dehydrogenase (EC 1.4.1.1)_4","Cluster 7386Rv1343c, lprD, Lipoprotein LprD_2","Cluster 3881Rv3312c, Rv3312c, Hydrolase, alpha/beta hydrolase fold family_4","Cluster 4498Rv0838, lpqR, D-alanyl-D-alanine dipeptidase (EC 3.4.13.22)_2","Cluster 4010Rv1011, ispE, 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148)_3","Cluster 621Rv3513c, fadD18, Long-chain fatty-acid-CoA ligase (EC 6.2.1.3), Mycobacterial subgroup FadD19_7","Cluster 5005Rv0757, phoP, DNA-binding response regulator PhoP_3","Cluster 1927Rv0773c, ggtA, Gamma-glutamyltranspeptidase (EC 2.3.2.2) @ Glutathione hydrolase (EC 3.4.19.13)_2","Cluster 2117Rv2680, Rv2680, Uncharacterized protein Q1 colocalized with Q_4","Cluster 2697Rv3074, Rv3074, CONSERVED 13E12 REPEAT FAMILY PROTEIN_1","Cluster 3005Rv0848, cysK2, Pyridoxal-5'-phosphate-dependent enzyme beta superfamily (fold type II)_2","Cluster 2754Rv1526c, Rv1526c, Uncharacterized protein Rv1526c/MT1577_6","Cluster 5094Rv0247c, Rv0247c, Succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1)_2","Cluster 5593Rv1222, rseA, Anti-sigma factor RseA_5","Cluster 2256Rv1129c, Rv1129c, XRE family transcriptional regulator MSMEG_6643_3","Cluster 3512Rv3395A, Rv3395A, putative membrane protein_4","Cluster 4153Rv2582, ppiB, Probable peptidyl-prolyl cis-trans isomerase B (EC 5.2.1.8) (PPIase B) (Rotamase B)_2","Cluster 3136Rv0389, purT, Phosphoribosylglycinamide formyltransferase 2 (EC 2.1.2.-)_1","Cluster 3770Rv2982c, gpdA2, Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94)_5","Cluster 5893Rv1539, lspA, Lipoprotein signal peptidase (EC 3.4.23.36)_1","Cluster 1272Rv0111, Rv0111, Acyltransferase family protein_1","Cluster 5187Rv3631, Rv3631, Polyprenyl-phospho-N-acetylgalactosaminyl synthase PpgS_1","Cluster 3251Rv1504c, Rv1504c, dTDP-4-amino-4,6-dideoxygalactose transaminase (EC 2.6.1.59)_1","Cluster 4197Rv1189, sigI, RNA polymerase sigma factor_1","Cluster 2227Rv0758, phoR, Two-component system response phosphate sensor kinase, PhoR_2","Cluster 1695Rv1635c, Rv1635c, Membrane protein_3","Cluster 6606Rv1287, Rv1287, Predicted transcriptional regulator of sulfate adenylyltransferase, Rrf2 family_1"
"Cluster 491Rv0667, rpoB, DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)_4",1.0,-0.5289820757185104,-0.12412613664564771,0.0,-0.26667695351014986,0.3825295967160078,0.3441469374180183,-0.23256886362014054,-0.16069243416846013,-0.2476723513937935,0.0,-0.055445609593530225,-0.11207315339143514,0.05064680136076292,-0.13559980478305356,0.1299822815225934,-0.10024348336573123,-0.16059785534985152,-0.11336105019737092,-0.10176618011515472,0.0,-0.25300027421359383,0.06556588430416896,-0.21847355704837368,0.09633089647179814,0.0,-0.17896687569151634,-0.16691996446169882,0.0,0.0,0.07181589944809635,-0.07187704487745226,-0.12366049346293725,-0.18019239571051018,-0.2735244786025638,-0.17369954181053263,0.12481386742155624,-0.155877375663894,-0.17435659857479657,-0.06946684525392846,0.0,0.0,-0.0764213091143172,0.0,0.0,0.08948155948436515,-0.32230846022449955,0.0,0.0,-0.11557726864088388,0.10961165830818632,-0.05624345251634825,0.0,0.0,0.0,-0.11442753728606561,-0.06473093338146328,0.0,0.07745782948431473,0.0,-0.08450848563514528,-0.08964316617315429,-0.07885566330440384,0.05593368868132963,-0.10886819175081204,-0.07094545599472532,-0.08237270645483304,0.24329696507995197,0.0,0.08068006680080655,0.0,0.0,0.0,0.08255560621994038,0.0,-0.14650423363679949,-0.08137972261787667,0.13524127637919062,0.0,0.0,0.0,-0.06681441742131067,0.08503033528350382,0.0,-0.07447746283556474,-0.07165766255426818,0.09966198366229681,0.1048975733870056,0.0,0.0,0.0,-0.0667111366720465,0.0,0.0,0.07165766255426807,-0.09822587419109587,0.0,0.07165766255426816,0.07922834211373841,0.07079433392830826
"Cluster 491Rv0667, rpoB, DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)_3",-0.5289820757185104,1.0,0.15092485261665736,0.0,0.3236636783163893,-0.3591867022716268,-0.36472718962856676,0.06861830131028268,0.0,0.29816282557986645,0.0,-0.08187592849868065,0.0752594886344215,0.0,0.06850480522024367,-0.09677275741114316,0.052188945787351816,0.0,0.0,0.0,-0.08710070209229667,0.12269851160267965,-0.17379442279420362,0.21157327642667345,-0.11910270163562298,0.0,0.13876510916872029,0.11179721364636333,0.0,-0.10145523220751274,0.0,0.09224989060342598,0.08294661300167251,0.15033253189663906,0.14211902706799912,0.1553107234259909,-0.13513099843220922,0.10925614485357403,0.1490791093958609,0.07449319858836485,-0.079147519942212,0.07192063801269605,0.0,0.0,-0.07343634428268575,0.0,0.1374153549114454,0.06718072858687595,0.0,0.0,-0.14908937309186102,0.06056801160811624,-0.1162365551896244,-0.08638072930278512,0.0,0.1430787549703043,0.0,0.05404572164891132,0.0,-0.06368146148854556,0.1422420129055521,0.0,0.0,-0.05002563922463953,0.09760155686404408,0.0,0.09357897314265955,-0.27618250687282875,-0.12683187902130397,0.0,0.0,0.0,0.0,-0.24646560379929905,0.0,0.08303448518361442,0.0,-0.1017696305904154,0.06438271526931143,0.0,0.0,0.08901812419845279,-0.09054121255675243,0.05096478282641195,-0.055875289140434235,0.0,0.0,0.0,0.15917737886210473,0.0,-0.05922914635450045,0.09482942356648555,0.0,-0.10985583683937,0.0,0.09880802654697857,0.0,0.0,0.0,-0.05469175648159918
"Cluster 491Rv0667, rpoB, DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)_10",-0.12412613664564771,0.15092485261665736,1.0,0.0,0.16991594054674677,0.0,-0.25103501306332004,0.0,0.1928677205877178,0.0,0.0,-0.1075270016525658,-0.10368789990687123,-0.098534508292355,0.0,0.0,0.20711714283813865,0.0,0.08952292229888817,-0.06458677292838316,-0.07833897410029517,0.0,0.0,0.1242710978300729,0.0,0.10005165043136606,0.0,0.0,-0.053736643617574686,0.0,0.0,0.0,0.0,0.11320629331849304,0.0,0.0,0.0,0.05167919945746268,0.0,0.0,0.0,-0.2791021836054498,0.06797241131122432,0.0,0.0,0.0,0.0,0.0,0.30219931832471963,0.0,0.0,-0.11857211465017949,0.0,-0.07790335928463477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059668615710295844,0.0,0.0,0.0,-0.07215474973732151,0.0,0.0,0.0,0.0,0.0,0.0,0.052429975872280196,0.0,0.0,0.0,0.0,0.0,0.38069216054303184,0.062124443714503846,-0.08683046071081431,0.0,-0.06281205850996066,0.08243752723033698,0.0,0.0,0.0599456252861841,0.0,0.0,0.05008797482383811,-0.352310187289233,0.18466800267896413,-0.08243752723033691,0.0,0.09055547786336539,-0.08243752723033698,0.0,0.0
"Cluster 415Rv0668, rpoC, DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)_6",0.0,0.0,0.0,1.0,-0.1191075194499595,-0.0981474238426433,0.07869128697985327,-0.11552598181703595,-0.18341626995243318,0.07929132522236702,-0.062249383504552926,0.074785454037542,0.0,-0.0913711775380938,0.12780469229478375,0.0,-0.18692769177033314,0.08592657437189843,-0.15943924356627773,0.0,0.0,-0.2683075429624647,0.05196419816449931,0.0,0.07507883374178444,0.0,0.0,0.0,0.0,0.0,-0.06369115087789681,0.057699222984537335,0.0,-0.1679736728147074,-0.2773401814722478,0.22668804402581466,0.1455550208112288,-0.05479141786009748,0.22651626375805275,0.1301414153324171,-0.08538211110964415,0.0,0.0,0.0,0.0,0.13386900188284312,-0.17689914711546717,0.0,-0.1008405736906177,0.0,0.05826768867825316,-0.05594974445073454,0.0,0.0,0.0,-0.054791417860097204,-0.06674533423851144,-0.14560871179751478,-0.05479141786009733,-0.06317657516693947,0.0,-0.06800043378889321,0.0,0.0,0.0,-0.05349784630828407,-0.0547914178600973,-0.16981652098066474,-0.07490160670590015,0.0,0.0,-0.052995069367634436,0.0,0.0,-0.15587628886081858,-0.05479141786009682,0.10225617037753046,-0.054706349413026066,-0.06989489298430529,0.0,0.0,-0.05479141786009708,0.0,0.15671410396208513,0.0899331425183307,0.1682557521231253,0.0,0.0,0.06798250537252347,-0.05479141786009726,0.0,-0.06667083948210652,0.0,-0.07766890492884714,-0.16825575212312519,0.0,0.0,-0.16825575212312513,-0.09916587973436594,-0.12485736728146465
"Cluster 1206Rv2721c, Rv2721c, POSSIBLE CONSERVED TRANSMEMBRANE ALANINE AND GLYCINE RICH PROTEIN_2",-0.26667695351014986,0.3236636783163893,0.16991594054674677,-0.1191075194499595,1.0,-0.1455019775010728,-0.05157040905583252,0.050819952598953375,0.0,0.0,0.0,-0.06659567251620042,-0.08551939609969815,-0.08765514228096065,0.0,-0.14015309643298723,0.0,-0.1167694080209143,0.0,-0.08022950641310096,-0.06979026660107145,0.1520330440704978,0.0,-0.09998712777906739,-0.11418861507083107,0.0,-0.06768008149103039,-0.07956082727550642,-0.07807074832191058,-0.05688622571552169,-0.05868763232143953,0.0,0.0,0.06732448105718797,0.1735714584072557,0.0,0.0,0.1100177046500013,0.0,0.0,-0.06039182204838565,-0.13545114209235357,0.0,0.0,-0.1689026232549861,0.0,0.19406505601687393,0.0911538728645096,0.09422580640554319,0.0,0.0,-0.09620983409026464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0858357020586926,0.0,0.0,0.0,0.07255567048392932,0.14255591183633526,0.0,0.0,-0.19806745512126933,0.0,0.0,0.0,0.0,0.0,0.05822366091901267,0.0,0.0,-0.16416474080598648,0.1370620225892154,0.0,0.14629991853349755,0.0,0.0,0.0,0.0,0.0,-0.1201240306736057,0.0,0.0,0.0,0.06691702542373439,0.0,0.0,0.0,0.0,0.0,0.12566681137820201,0.0,0.0,0.0
"Cluster 1237Rv1877, Rv1877, EmrB/QacA family drug resistance transporter_5",0.3825295967160078,-0.3591867022716268,0.0,-0.0981474238426433,-0.1455019775010728,1.0,0.2161759788436668,0.0,0.0,-0.39696032901033135,0.07137620280673394,0.0,0.0,0.0,-0.18718181869791736,0.0,0.0,0.050027364790485154,0.06364408384647723,0.0,0.0,0.0,0.11126950160757058,-0.21230283280336348,0.2997029795312572,0.0,-0.26498610997480043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3282616236990878,0.0,0.0,-0.3277020411785804,0.0,0.0,-0.05085929579187275,0.0,0.0,0.0,0.0,0.0,0.0,0.05646873028421883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06004882557080995,-0.10851957677958499,0.0,-0.059018066554767434,0.0,0.0,0.4607480254021586,0.09061852460358372,-0.07716375483665182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13209871822096847,0.0,0.0,0.0,0.0,0.0,0.0,0.1074561895449229,0.19879301236355884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12051019065092382,-0.08041062230157517,0.0,0.0,0.0
"Cluster 5025Rv1597, Rv1597, Methyltransferase_1",0.3441469374180183,-0.36472718962856676,-0.25103501306332004,0.07869128697985327,-0.05157040905583252,0.2161759788436668,1.0,-0.13047799373129762,0.0,-0.37361084302346914,0.0,0.07740878969234255,-0.12570669722460887,0.0,0.0,0.0,0.0,0.0,-0.10687159698279337,-0.15489114276995508,0.0,-0.14191066905279598,0.05591975787211114,-0.28555530509909316,0.0,0.0,-0.1555162532031406,0.0,0.0,0.0,0.0,0.0,0.0,-0.052793201696949656,-0.15900003286918832,0.0,0.06207801937512824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08567247931977036,0.0,-0.31393821243243414,0.0,0.0,0.0,0.0,0.10093278077447261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050088326786504184,-0.20186089779158597,0.30723552846302604,0.0,0.0,0.0,0.12158792659410678,0.0,0.3566073301537203,0.0,-0.1964290941037209,0.0,0.0,0.0,0.0,0.0,0.0,0.10603932564372313,0.0,0.0,0.0,-0.10541379679056051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cluster 4237Rv3516, echA19, Enoyl-CoA hydratase (EC 4.2.1.17)_2",-0.23256886362014054,0.06861830131028268,0.0,-0.11552598181703595,0.050819952598953375,0.0,-0.13047799373129762,1.0,0.1984538869139283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0883620936226226,0.0849884411420634,0.25609944198471835,0.08682942993726518,0.4274933868318977,0.0,0.1278930116104607,0.0,0.0,0.05328053989447711,0.07868225215504229,0.0,0.0,0.0,0.0,0.0,0.18994753081334517,0.4682287038463331,0.0,0.2174174907326039,0.0,0.0,0.0,0.06258505275440605,0.0,0.0,0.0,0.0,0.0,0.2965231285707711,0.0,0.0,0.0,0.2797602627770476,0.0,0.0,0.0,0.0,-0.27955248034800756,0.0,0.0,0.0,0.0,0.0,0.2813426506293845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3117043761535977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2467689628517523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12621787790491248,0.0,0.0,0.0
"Cluster 3554Rv1543, Rv1543, Oxidoreductase, short-chain dehydrogenase/reductase family_4",-0.16069243416846013,0.0,0.1928677205877178,-0.18341626995243318,0.0,0.0,0.0,0.1984538869139283,1.0,0.0,0.0,0.0,0.0,0.10098018531915179,0.0,0.0,0.8740830026876941,0.0,0.0,0.27214762686761057,0.11115511602828432,0.0,-0.13721380242682993,0.3248331941290179,0.0,0.0,0.0,0.2524134414296733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32784856085612807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12667362499909338,0.0,0.0,0.0
"Cluster 1068Rv1633, uvrB, Excinuclease ABC subunit B_2",-0.2476723513937935,0.29816282557986645,0.0,0.07929132522236702,0.0,-0.39696032901033135,-0.37361084302346914,0.0,0.0,1.0,-0.05397627908815583,-0.06908141378197391,0.09881248265889775,0.0,0.2535811281464248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18438946550174276,-0.11199814885450259,-0.09311445750044825,0.17548854345027456,0.0,0.0,0.0,0.0,0.09482759631423585,0.0,0.0,0.0,0.13266286684946385,0.0,0.0,0.131677030714618,0.09601789930729339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3824557952162918,0.0,0.0,0.0,0.0,0.0,-0.44400113511482325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21854013078759327,-0.3662006934481359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
